Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,Noun 
deceptive,0.017156863,0.017156863,0.012254902,0.024509804,0.014705882,0.009803922,0.017156863,0.017156863,0.026960784,0.046568627,0.171497585
deceptive,0.010989011,0.016483516,0.038461538,0.027472527,0.005494505,0.016483516,0.005494505,0.010989011,0.032967033,0.021978022,0.203296703
deceptive,0,0.005050505,0.035353535,0.060606061,0.050505051,0.005050505,0.045454545,0.005050505,0.090909091,0.02020202,0.237373737
deceptive,0.015384615,0.030769231,0.076923077,0.030769231,0.015384615,0,0.076923077,0.015384615,0.076923077,0.046153846,0.227272727
deceptive,0.007751938,0.007751938,0.023255814,0.031007752,0,0.015503876,0.007751938,0.007751938,0.031007752,0.023255814,0.215384615
deceptive,0.024793388,0.024793388,0.024793388,0.033057851,0,0.016528926,0.016528926,0.024793388,0.041322314,0.05785124,0.231404959
deceptive,0,0.004950495,0.02970297,0.01980198,0.03960396,0.004950495,0.024752475,0.00990099,0.024752475,0.004950495,0.197044335
deceptive,0.013071895,0,0.039215686,0.032679739,0,0.013071895,0.006535948,0.013071895,0.045751634,0.045751634,0.183006536
deceptive,0,0,0.017621145,0.030837004,0.008810573,0.008810573,0.035242291,0.008810573,0.070484582,0.030837004,0.323144105
deceptive,0.012738854,0.012738854,0.012738854,0.006369427,0,0.012738854,0,0.01910828,0.006369427,0.031847134,0.21656051
deceptive,0,0.008264463,0.008264463,0.024793388,0,0,0.016528926,0,0.041322314,0.008264463,0.173553719
deceptive,0.006711409,0.013422819,0.020134228,0.067114094,0.006711409,0.013422819,0.026845638,0,0.100671141,0.020134228,0.281879195
deceptive,0.015384615,0.007692308,0.023076923,0.034615385,0.011538462,0.007692308,0.011538462,0.011538462,0.057692308,0.034615385,0.226923077
deceptive,0.022099448,0.011049724,0.038674033,0.038674033,0.022099448,0.022099448,0.027624309,0.011049724,0.055248619,0.055248619,0.193370166
deceptive,0.035087719,0.01754386,0.070175439,0.070175439,0,0,0.052631579,0.01754386,0.105263158,0.070175439,0.228070175
deceptive,0.004524887,0.004524887,0.027149321,0.040723982,0.018099548,0.009049774,0.036199095,0,0.058823529,0.013574661,0.216814159
deceptive,0.033112583,0.006622517,0.033112583,0.033112583,0.01986755,0.006622517,0.01986755,0.01986755,0.026490066,0.039735099,0.246753247
deceptive,0.021505376,0.021505376,0.032258065,0.032258065,0.021505376,0.010752688,0.021505376,0.021505376,0.032258065,0.043010753,0.212765957
deceptive,0.030927835,0.020618557,0.041237113,0.051546392,0.020618557,0.010309278,0.06185567,0.030927835,0.072164948,0.030927835,0.255102041
deceptive,0.017167382,0.012875536,0.025751073,0.042918455,0.017167382,0.017167382,0.021459227,0.030042918,0.055793991,0.034334764,0.226495727
deceptive,0.014030612,0.012755102,0.017857143,0.024234694,0.015306122,0.012755102,0.021683673,0.012755102,0.038265306,0.040816327,0.179422836
deceptive,0.019047619,0.014285714,0.042857143,0.057142857,0.014285714,0.033333333,0.047619048,0.028571429,0.1,0.033333333,0.199052133
deceptive,0.018604651,0.013953488,0.03255814,0.018604651,0.018604651,0.018604651,0.018604651,0.013953488,0.046511628,0.046511628,0.205607477
deceptive,0.025210084,0.016806723,0.025210084,0.025210084,0,0.008403361,0.033613445,0.008403361,0.058823529,0.025210084,0.25
deceptive,0.015151515,0.007575758,0.022727273,0.015151515,0.007575758,0.015151515,0.015151515,0.03030303,0.053030303,0.037878788,0.223880597
deceptive,0.011583012,0.015444015,0.027027027,0.027027027,0.003861004,0.015444015,0.011583012,0.030888031,0.030888031,0.042471042,0.214559387
deceptive,0.010309278,0,0.020618557,0.010309278,0.020618557,0,0.020618557,0,0.06185567,0.020618557,0.181818182
deceptive,0.013824885,0.00921659,0.036866359,0.023041475,0.013824885,0.01843318,0.013824885,0.013824885,0.01843318,0.064516129,0.184684685
deceptive,0.027210884,0.040816327,0.054421769,0.027210884,0.006802721,0.034013605,0.027210884,0.013605442,0.040816327,0.074829932,0.218543046
deceptive,0.026490066,0.01986755,0.026490066,0.033112583,0.01986755,0.013245033,0.026490066,0,0.072847682,0.033112583,0.278145695
deceptive,0,0,0.028571429,0.028571429,0.028571429,0,0.028571429,0,0.057142857,0,0.285714286
deceptive,0.014925373,0.009950249,0.034825871,0.039800995,0.009950249,0.029850746,0.014925373,0.004975124,0.059701493,0.049751244,0.2039801
deceptive,0.009259259,0,0.018518519,0.018518519,0.009259259,0,0.009259259,0.009259259,0.018518519,0.018518519,0.201834862
deceptive,0,0.008,0.048,0.04,0.016,0.008,0.024,0,0.048,0.024,0.166666667
deceptive,0,0,0.023255814,0.023255814,0.011627907,0.023255814,0.034883721,0,0.034883721,0.023255814,0.195402299
deceptive,0.023622047,0.011811024,0.031496063,0.043307087,0.015748032,0.019685039,0.047244094,0.011811024,0.078740157,0.043307087,0.196078431
deceptive,0.014814815,0.014814815,0.018518519,0.02962963,0.011111111,0.014814815,0.014814815,0.018518519,0.040740741,0.051851852,0.251824818
deceptive,0.012578616,0.025157233,0.031446541,0.044025157,0.012578616,0.006289308,0.037735849,0.006289308,0.056603774,0.037735849,0.175
deceptive,0.0625,0.03125,0,0.03125,0,0.03125,0,0.0625,0.03125,0.0625,0.1875
deceptive,0,0,0.035714286,0.035714286,0.011904762,0,0.023809524,0,0.071428571,0.011904762,0.164705882
deceptive,0.013513514,0.027027027,0.013513514,0.027027027,0.013513514,0.013513514,0,0.013513514,0.040540541,0.067567568,0.266666667
deceptive,0.005076142,0,0.020304569,0.015228426,0.025380711,0.010152284,0.015228426,0.020304569,0.040609137,0.020304569,0.203045685
deceptive,0.007518797,0.007518797,0.045112782,0.030075188,0.037593985,0,0.037593985,0.007518797,0.07518797,0.015037594,0.218045113
deceptive,0.007462687,0.007462687,0.007462687,0.014925373,0,0,0.007462687,0.007462687,0.029850746,0.02238806,0.214814815
deceptive,0.013333333,0.013333333,0.053333333,0.013333333,0,0.013333333,0.026666667,0.013333333,0.04,0.026666667,0.184210526
deceptive,0.030640669,0.008356546,0.016713092,0.04178273,0.013927577,0.025069638,0.022284123,0.027855153,0.04735376,0.066852368,0.22739726
deceptive,0,0,0.023809524,0.035714286,0.005952381,0.005952381,0.029761905,0,0.077380952,0.017857143,0.177514793
deceptive,0.014492754,0.009661836,0.038647343,0.033816425,0.019323671,0.009661836,0.038647343,0.028985507,0.077294686,0.043478261,0.172248804
deceptive,0.007936508,0,0.031746032,0.015873016,0.007936508,0.007936508,0.015873016,0,0.03968254,0.031746032,0.23015873
deceptive,0.007462687,0.014925373,0.029850746,0.037313433,0.02238806,0.014925373,0.037313433,0.007462687,0.067164179,0.02238806,0.231343284
deceptive,0.016129032,0,0.024193548,0.032258065,0,0,0.040322581,0.008064516,0.056451613,0.040322581,0.208
deceptive,0.013513514,0.006756757,0.060810811,0.02027027,0.027027027,0.013513514,0.02027027,0.013513514,0.040540541,0.02027027,0.206666667
deceptive,0,0.015075377,0.025125628,0.030150754,0.025125628,0.010050251,0.020100503,0.005025126,0.035175879,0.020100503,0.205
deceptive,0.00877193,0.007017544,0.012280702,0.021052632,0.012280702,0.012280702,0.012280702,0.003508772,0.038596491,0.031578947,0.193379791
deceptive,0,0,0.024242424,0.018181818,0.012121212,0,0.018181818,0,0.036363636,0.012121212,0.201183432
deceptive,0,0,0,0,0.027777778,0,0,0.083333333,0,0.083333333,0.25
deceptive,0.037735849,0.037735849,0.009433962,0.009433962,0,0.066037736,0.009433962,0.066037736,0.028301887,0.075471698,0.203703704
deceptive,0.021428571,0.007142857,0.05,0.05,0.021428571,0.021428571,0.057142857,0.014285714,0.078571429,0.035714286,0.265734266
deceptive,0.030100334,0.023411371,0.043478261,0.046822742,0.016722408,0.023411371,0.026755853,0.033444816,0.050167224,0.056856187,0.184818482
deceptive,0.042857143,0.014285714,0.028571429,0.028571429,0.057142857,0.057142857,0.042857143,0.014285714,0.042857143,0.085714286,0.3
deceptive,0.014184397,0.007092199,0.007092199,0.007092199,0,0.007092199,0.014184397,0.007092199,0.021276596,0.021276596,0.243055556
deceptive,0.037037037,0.012345679,0.037037037,0.037037037,0,0,0.049382716,0,0.111111111,0.037037037,0.292682927
deceptive,0.007490637,0.014981273,0.018726592,0.029962547,0.018726592,0.014981273,0.011235955,0.003745318,0.037453184,0.018726592,0.185873606
deceptive,0.026086957,0.017391304,0.017391304,0.026086957,0,0.017391304,0.008695652,0.026086957,0.034782609,0.034782609,0.172413793
deceptive,0.033653846,0.014423077,0.009615385,0.024038462,0.014423077,0.024038462,0.019230769,0.033653846,0.043269231,0.052884615,0.208530806
deceptive,0.042857143,0.028571429,0.014285714,0.028571429,0,0.014285714,0.028571429,0.014285714,0.028571429,0.1,0.3
deceptive,0.01744186,0.005813953,0.023255814,0.040697674,0.005813953,0.011627907,0.01744186,0.005813953,0.069767442,0.063953488,0.274285714
deceptive,0.008928571,0,0.008928571,0.017857143,0.008928571,0.008928571,0,0,0.026785714,0.035714286,0.223214286
deceptive,0.004854369,0.014563107,0.029126214,0.014563107,0.014563107,0.009708738,0.029126214,0.009708738,0.048543689,0.033980583,0.241545894
deceptive,0,0.006578947,0.013157895,0.032894737,0.013157895,0.006578947,0.032894737,0,0.065789474,0.019736842,0.248366013
deceptive,0.004926108,0.004926108,0.009852217,0.02955665,0.004926108,0,0.019704433,0.014778325,0.049261084,0.02955665,0.23902439
deceptive,0.029239766,0.01754386,0.035087719,0.040935673,0.01754386,0.023391813,0.046783626,0.052631579,0.064327485,0.058479532,0.201117318
deceptive,0.016129032,0.032258065,0.016129032,0.048387097,0.032258065,0.048387097,0.032258065,0.048387097,0.064516129,0.080645161,0.241935484
deceptive,0.010638298,0,0.010638298,0.031914894,0,0.031914894,0.010638298,0.010638298,0.031914894,0.053191489,0.206185567
deceptive,0,0.004424779,0.044247788,0.03539823,0.022123894,0.017699115,0.026548673,0.008849558,0.044247788,0.026548673,0.191111111
deceptive,0.006060606,0,0.018181818,0.012121212,0.006060606,0.006060606,0.03030303,0.006060606,0.054545455,0.024242424,0.21686747
deceptive,0.009756098,0.009756098,0.048780488,0.029268293,0.014634146,0,0.03902439,0.004878049,0.082926829,0.014634146,0.190243902
deceptive,0.014869888,0.014869888,0.014869888,0.018587361,0.007434944,0.029739777,0.003717472,0.018587361,0.022304833,0.055762082,0.212230216
deceptive,0.00862069,0,0.034482759,0.025862069,0.00862069,0,0.017241379,0.00862069,0.068965517,0.025862069,0.20661157
deceptive,0.033898305,0.016949153,0.008474576,0.016949153,0.008474576,0.025423729,0.016949153,0.042372881,0.016949153,0.059322034,0.228813559
deceptive,0.009259259,0.009259259,0,0.018518519,0,0.018518519,0.009259259,0.009259259,0.018518519,0.018518519,0.225225225
deceptive,0,0.008,0.032,0.032,0.004,0,0.028,0.004,0.04,0.028,0.181467182
deceptive,0.010050251,0.010050251,0.005025126,0.040201005,0.005025126,0.010050251,0.035175879,0.010050251,0.090452261,0.040201005,0.225
deceptive,0,0.006622517,0.033112583,0.046357616,0.01986755,0.013245033,0.026490066,0.013245033,0.046357616,0.026490066,0.176470588
deceptive,0.021052632,0.010526316,0.010526316,0.031578947,0,0.021052632,0,0.021052632,0.063157895,0.031578947,0.239583333
deceptive,0,0,0.071428571,0.057142857,0.014285714,0,0.021428571,0,0.057142857,0.007142857,0.192857143
deceptive,0.010416667,0,0.052083333,0.041666667,0.03125,0.010416667,0.020833333,0.03125,0.052083333,0.0625,0.195876289
deceptive,0.007731959,0.010309278,0.028350515,0.010309278,0.005154639,0.005154639,0.005154639,0.005154639,0.012886598,0.028350515,0.169230769
deceptive,0.018099548,0.009049774,0.036199095,0.036199095,0.018099548,0.013574661,0.022624434,0.018099548,0.054298643,0.040723982,0.252252252
deceptive,0,0,0.063492063,0.047619048,0.015873016,0,0.047619048,0,0.063492063,0,0.238095238
deceptive,0.009708738,0.009708738,0.038834951,0.038834951,0.019417476,0.009708738,0.029126214,0,0.048543689,0.009708738,0.233009709
deceptive,0.007575758,0.015151515,0.049242424,0.037878788,0.018939394,0.015151515,0.034090909,0.007575758,0.079545455,0.03030303,0.209737828
deceptive,0.004347826,0.004347826,0.013043478,0.013043478,0.004347826,0,0.008695652,0.008695652,0.030434783,0.017391304,0.17167382
deceptive,0.02027027,0.02027027,0.006756757,0.027027027,0.006756757,0,0.02027027,0.013513514,0.054054054,0.067567568,0.238410596
deceptive,0.019704433,0.014778325,0.024630542,0.009852217,0.019704433,0.004926108,0.014778325,0.019704433,0.02955665,0.019704433,0.202898551
deceptive,0.010928962,0.010928962,0.021857923,0.027322404,0.016393443,0.010928962,0.016393443,0.005464481,0.032786885,0.027322404,0.192307692
deceptive,0.013761468,0.013761468,0.018348624,0.004587156,0.009174312,0.02293578,0.004587156,0.013761468,0.02293578,0.055045872,0.210045662
deceptive,0.009771987,0.003257329,0.013029316,0.019543974,0.022801303,0.016286645,0.022801303,0.003257329,0.061889251,0.026058632,0.174757282
deceptive,0.01754386,0.035087719,0.087719298,0.035087719,0,0.052631579,0.035087719,0.01754386,0.070175439,0.052631579,0.210526316
deceptive,0.007633588,0.019083969,0.034351145,0.022900763,0.026717557,0.030534351,0.034351145,0.015267176,0.057251908,0.038167939,0.208791209
deceptive,0.023809524,0,0.035714286,0.035714286,0.023809524,0.023809524,0.035714286,0.035714286,0.05952381,0.05952381,0.279069767
deceptive,0.018518519,0.024691358,0.049382716,0.024691358,0.030864198,0.030864198,0.024691358,0.024691358,0.043209877,0.037037037,0.213414634
deceptive,0,0.009090909,0.018181818,0.018181818,0.009090909,0.009090909,0.027272727,0,0.063636364,0.009090909,0.216216216
deceptive,0.004201681,0,0.054621849,0.029411765,0.016806723,0.008403361,0.042016807,0.008403361,0.06302521,0.037815126,0.254166667
deceptive,0,0,0.06779661,0.050847458,0.033898305,0,0.050847458,0,0.06779661,0.016949153,0.233333333
deceptive,0,0,0.016949153,0.016949153,0,0,0.016949153,0,0.06779661,0.033898305,0.220338983
deceptive,0,0,0.016666667,0.033333333,0.016666667,0,0.016666667,0,0.1,0,0.15
deceptive,0.020618557,0.025773196,0.025773196,0.020618557,0.015463918,0.025773196,0.010309278,0.020618557,0.030927835,0.041237113,0.205128205
deceptive,0.018348624,0.004587156,0.04587156,0.041284404,0.018348624,0.009174312,0.036697248,0.013761468,0.059633028,0.04587156,0.219178082
deceptive,0.008,0,0.016,0.016,0.008,0.008,0.032,0.008,0.048,0.024,0.214285714
deceptive,0.010869565,0.005434783,0.02173913,0.027173913,0.016304348,0.005434783,0.027173913,0.016304348,0.032608696,0.02173913,0.218085106
deceptive,0,0,0.035087719,0.052631579,0,0,0.052631579,0,0.070175439,0.01754386,0.192982456
deceptive,0.012345679,0.008230453,0.020576132,0.016460905,0.016460905,0.008230453,0.012345679,0.016460905,0.041152263,0.024691358,0.193415638
deceptive,0.033492823,0.019138756,0.043062201,0.038277512,0.033492823,0.023923445,0.033492823,0.028708134,0.052631579,0.052631579,0.162790698
deceptive,0.01369863,0,0.02739726,0.054794521,0.01369863,0,0.04109589,0.01369863,0.04109589,0.04109589,0.162162162
deceptive,0.020689655,0,0.013793103,0.020689655,0.006896552,0,0.013793103,0,0.04137931,0.020689655,0.213793103
deceptive,0.010638298,0.010638298,0.021276596,0.010638298,0.021276596,0.005319149,0.015957447,0.005319149,0.015957447,0.031914894,0.241025641
deceptive,0.021097046,0.012658228,0.029535865,0.025316456,0.021097046,0.021097046,0.016877637,0.012658228,0.037974684,0.046413502,0.199170125
deceptive,0.021929825,0,0.004385965,0.021929825,0,0.026315789,0.013157895,0.013157895,0.035087719,0.030701754,0.207627119
deceptive,0.017857143,0,0,0.035714286,0,0.017857143,0.017857143,0.017857143,0.053571429,0.053571429,0.232142857
deceptive,0.007407407,0.007407407,0.022222222,0.022222222,0.014814815,0.012345679,0.012345679,0.007407407,0.039506173,0.019753086,0.219806763
deceptive,0.01459854,0.01459854,0.00729927,0.01459854,0,0.01459854,0.02189781,0.02189781,0.02919708,0.04379562,0.264285714
deceptive,0.010362694,0.015544041,0.010362694,0.025906736,0.010362694,0.005181347,0.015544041,0.005181347,0.067357513,0.020725389,0.196891192
deceptive,0.008196721,0.016393443,0.073770492,0.024590164,0,0.016393443,0.040983607,0.008196721,0.040983607,0.040983607,0.196721312
deceptive,0.044776119,0.02238806,0.007462687,0.014925373,0.014925373,0.037313433,0.007462687,0.029850746,0.02238806,0.074626866,0.257352941
deceptive,0,0,0.027027027,0.040540541,0.013513514,0.054054054,0.040540541,0,0.067567568,0.013513514,0.216216216
deceptive,0.028571429,0.028571429,0.014285714,0.014285714,0,0.042857143,0.014285714,0.014285714,0.042857143,0.042857143,0.114285714
deceptive,0.009615385,0,0.009615385,0.014423077,0.004807692,0.014423077,0.019230769,0.033653846,0.048076923,0.043269231,0.215311005
deceptive,0.007462687,0.014925373,0.02238806,0.037313433,0.007462687,0.007462687,0.007462687,0.007462687,0.067164179,0.02238806,0.26119403
deceptive,0.009345794,0.018691589,0.046728972,0.028037383,0.018691589,0.009345794,0.028037383,0,0.065420561,0.018691589,0.165137615
deceptive,0.013289037,0.013289037,0.03654485,0.026578073,0.019933555,0.023255814,0.019933555,0.013289037,0.029900332,0.03654485,0.201986755
deceptive,0.013333333,0,0.013333333,0.04,0,0.013333333,0.026666667,0.013333333,0.053333333,0.013333333,0.171052632
deceptive,0.023188406,0.011594203,0.028985507,0.028985507,0.014492754,0.020289855,0.026086957,0.028985507,0.046376812,0.052173913,0.209039548
deceptive,0.022988506,0.011494253,0.027586207,0.027586207,0.011494253,0.011494253,0.011494253,0.018390805,0.027586207,0.055172414,0.215419501
deceptive,0.014134276,0.007067138,0.024734982,0.017667845,0.007067138,0,0.017667845,0.021201413,0.03180212,0.049469965,0.187279152
deceptive,0.006622517,0,0.026490066,0.01986755,0.033112583,0.026490066,0.013245033,0.006622517,0.026490066,0.039735099,0.209150327
deceptive,0,0,0.027777778,0.041666667,0.020833333,0,0.027777778,0,0.0625,0,0.176870748
deceptive,0,0,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0,0.033333333,0.033333333,0.245901639
deceptive,0.007843137,0.007843137,0.023529412,0.031372549,0.007843137,0.007843137,0.019607843,0.003921569,0.058823529,0.023529412,0.221789883
